,ClusterId,ClusterName,code,Description
13065,DRSMOK9,Asthma diagnosis  codes,X101u,Late onset asthma
13066,DRSMOK9,Asthma diagnosis  codes,X101x,Allergic asthma
13067,DRSMOK9,Asthma diagnosis  codes,X101y,Extrinsic asthma with asthma attack
13068,DRSMOK9,Asthma diagnosis  codes,X101z,Allergic asthma NEC
13069,DRSMOK9,Asthma diagnosis  codes,X1020,Hay fever with asthma
13070,DRSMOK9,Asthma diagnosis  codes,X1021,Allergic non-atopic asthma
13071,DRSMOK9,Asthma diagnosis  codes,X1022,Intrinsic asthma with asthma attack
13072,DRSMOK9,Asthma diagnosis  codes,X1024,Aspirin-sensitive asthma with nasal polyps
13073,DRSMOK9,Asthma diagnosis  codes,X102D,Status asthmaticus
13074,DRSMOK9,Asthma diagnosis  codes,XE0YQ,Allergic atopic asthma
13075,DRSMOK9,Asthma diagnosis  codes,XE0YR,Extrinsic asthma without status asthmaticus
13076,DRSMOK9,Asthma diagnosis  codes,XE0YS,Extrinsic asthma with status asthmaticus
13077,DRSMOK9,Asthma diagnosis  codes,XE0YT,Non-allergic asthma
13078,DRSMOK9,Asthma diagnosis  codes,XE0YU,Intrinsic asthma with status asthmaticus
13079,DRSMOK9,Asthma diagnosis  codes,XE0YV,Status asthmaticus NOS
13080,DRSMOK9,Asthma diagnosis  codes,XE0YW,Asthma attack
13081,DRSMOK9,Asthma diagnosis  codes,XE0YX,Asthma NOS
13082,DRSMOK9,Asthma diagnosis  codes,XE0ZP,Extrinsic asthma - atopy (& pollen)
13083,DRSMOK9,Asthma diagnosis  codes,XE0ZR,Asthma: [intrinsic] or [late onset]
13084,DRSMOK9,Asthma diagnosis  codes,XE0ZT,Asthma: [NOS] or [attack]
13085,DRSMOK9,Asthma diagnosis  codes,XM0s2,Asthma attack NOS
13086,DRSMOK9,Asthma diagnosis  codes,Xa1hD,Exacerbation of asthma
13087,DRSMOK9,Asthma diagnosis  codes,Xa9zf,Acute asthma
13088,DRSMOK9,Asthma diagnosis  codes,XaLPE,Nocturnal asthma
13089,DRSMOK9,Asthma diagnosis  codes,Xaa7B,Chronic asthma with fixed airflow obstruction
13090,DRSMOK9,Asthma diagnosis  codes,Xafdj,Acute severe exacerbation of asthma
13091,DRSMOK9,Asthma diagnosis  codes,Xafdy,Moderate acute exacerbation of asthma
13092,DRSMOK9,Asthma diagnosis  codes,Xafdz,Life threatening acute exacerbation of asthma
13093,DRSMOK9,Asthma diagnosis  codes,Y0017,Nocturnal Asthma
13094,DRSMOK9,Asthma diagnosis  codes,Y1b24,Acute severe exacerbation of allergic asthma
13095,DRSMOK9,Asthma diagnosis  codes,Y3022,Child has out grown asthma
18600,INLIQCSMOK,INLIQ - Current smoker codes,137..,[Tobacco consumption] or [smoker - amount smoked]
18601,INLIQCSMOK,INLIQ - Current smoker codes,1372.,(Trivial smoker - < 1 cig/day) or (occasional smoker)
18602,INLIQCSMOK,INLIQ - Current smoker codes,1373.,Light cigarette smoker (1-9 cigs/day)
18603,INLIQCSMOK,INLIQ - Current smoker codes,1374.,Moderate cigarette smoker (10-19 cigs/day)
18604,INLIQCSMOK,INLIQ - Current smoker codes,1375.,Heavy cigarette smoker (20-39 cigs/day)
18605,INLIQCSMOK,INLIQ - Current smoker codes,1376.,Very heavy cigarette smoker (40+ cigs/day)
18606,INLIQCSMOK,INLIQ - Current smoker codes,137C.,Keeps trying to stop smoking
18607,INLIQCSMOK,INLIQ - Current smoker codes,137D.,Admitted tobacco cons untrue ?
18608,INLIQCSMOK,INLIQ - Current smoker codes,137G.,Trying to give up smoking
18609,INLIQCSMOK,INLIQ - Current smoker codes,137H.,Pipe smoker
18610,INLIQCSMOK,INLIQ - Current smoker codes,137J.,Cigar smoker
18611,INLIQCSMOK,INLIQ - Current smoker codes,137M.,Rolls own cigarettes
18612,INLIQCSMOK,INLIQ - Current smoker codes,137R.,Smoker
18613,INLIQCSMOK,INLIQ - Current smoker codes,137Z.,Tobacco consumption NOS
18614,INLIQCSMOK,INLIQ - Current smoker codes,Ua2Cl,Smokes in bed
18615,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tI,Cigarette consumption
18616,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tJ,Cigar consumption
18617,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tK,Pipe tobacco consumption
18618,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tR,Occasional cigarette smoker
18619,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tS,Light cigarette smoker
18620,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tT,Moderate cigarette smoker
18621,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tU,Heavy cigarette smoker
18622,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tV,Very heavy cigarette smoker
18623,INLIQCSMOK,INLIQ - Current smoker codes,Ub1tW,Chain smoker
18624,INLIQCSMOK,INLIQ - Current smoker codes,XE0og,Tobacco smoking consumption
18625,INLIQCSMOK,INLIQ - Current smoker codes,XE0oi,Trivial cigarette smoker (less than one cigarette/day)
18626,INLIQCSMOK,INLIQ - Current smoker codes,XE0oq,Cigarette smoker
18627,INLIQCSMOK,INLIQ - Current smoker codes,XE0or,Smoking started
18628,INLIQCSMOK,INLIQ - Current smoker codes,XaBSp,Smoking restarted
18629,INLIQCSMOK,INLIQ - Current smoker codes,XaIIu,Smoking reduced
18630,INLIQCSMOK,INLIQ - Current smoker codes,XaIkW,Thinking about stopping smoking
18631,INLIQCSMOK,INLIQ - Current smoker codes,XaIkX,Ready to stop smoking
18632,INLIQCSMOK,INLIQ - Current smoker codes,XaIkY,Not interested in stopping smoking
18633,INLIQCSMOK,INLIQ - Current smoker codes,XaItg,Reason for restarting smoking
18634,INLIQCSMOK,INLIQ - Current smoker codes,XaJX2,Minutes from waking to first tobacco consumption
18635,INLIQCSMOK,INLIQ - Current smoker codes,XaLQh,Wants to stop smoking
18636,INLIQCSMOK,INLIQ - Current smoker codes,XaWNE,Failed attempt to stop smoking
18637,INLIQCSMOK,INLIQ - Current smoker codes,XaZIE,Waterpipe tobacco consumption
18638,INLIQCSMOK,INLIQ - Current smoker codes,XagO3,Occasional tobacco smoker
19378,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,1377.,Ex-trivial smoker (<1/day)
19379,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,1378.,Ex-light smoker (1-9/day)
19380,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,1379.,Ex-moderate smoker (10-19/day)
19381,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137A.,Ex-heavy smoker (20-39/day)
19382,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137B.,Ex-very heavy smoker (40+/day)
19383,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137F.,Ex-smoker - amount unknown
19384,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137K.,Stopped smoking
19385,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137N.,Ex-pipe smoker
19386,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137O.,Ex-cigar smoker
19387,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137T.,Date ceased smoking
19388,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,137l.,Ex roll-up cigarette smoker
19389,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,Ub0p1,Time since stopped smoking
19390,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,Ub1na,Ex-smoker
19391,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0oj,Ex-trivial cigarette smoker (<1/day)
19392,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0ok,Ex-light cigarette smoker (1-9/day)
19393,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0ol,Ex-moderate cigarette smoker (10-19/day)
19394,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0om,Ex-heavy cigarette smoker (20-39/day)
19395,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0on,Ex-very heavy cigarette smoker (40+/day)
19396,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XE0op,Ex-cigarette smoker amount unknown
19397,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,Xa1bv,Ex-cigarette smoker
19398,INLIQLEXSMOK,INLIQ - Codes for ex-smoker,XaQ8V,Ex roll-up cigarette smoker
19402,INLIQLSMOK,INLIQ - Smoker codes,137..,[Tobacco consumption] or [smoker - amount smoked]
19403,INLIQLSMOK,INLIQ - Smoker codes,1372.,(Trivial smoker - < 1 cig/day) or (occasional smoker)
19404,INLIQLSMOK,INLIQ - Smoker codes,1373.,Light cigarette smoker (1-9 cigs/day)
19405,INLIQLSMOK,INLIQ - Smoker codes,1374.,Moderate cigarette smoker (10-19 cigs/day)
19406,INLIQLSMOK,INLIQ - Smoker codes,1375.,Heavy cigarette smoker (20-39 cigs/day)
19407,INLIQLSMOK,INLIQ - Smoker codes,1376.,Very heavy cigarette smoker (40+ cigs/day)
19408,INLIQLSMOK,INLIQ - Smoker codes,137C.,Keeps trying to stop smoking
19409,INLIQLSMOK,INLIQ - Smoker codes,137D.,Admitted tobacco cons untrue ?
19410,INLIQLSMOK,INLIQ - Smoker codes,137G.,Trying to give up smoking
19411,INLIQLSMOK,INLIQ - Smoker codes,137H.,Pipe smoker
19412,INLIQLSMOK,INLIQ - Smoker codes,137J.,Cigar smoker
19413,INLIQLSMOK,INLIQ - Smoker codes,137M.,Rolls own cigarettes
19414,INLIQLSMOK,INLIQ - Smoker codes,137R.,Smoker
19415,INLIQLSMOK,INLIQ - Smoker codes,137Z.,Tobacco consumption NOS
19416,INLIQLSMOK,INLIQ - Smoker codes,Ua2Cl,Smokes in bed
19417,INLIQLSMOK,INLIQ - Smoker codes,Ub1tI,Cigarette consumption
19418,INLIQLSMOK,INLIQ - Smoker codes,Ub1tJ,Cigar consumption
19419,INLIQLSMOK,INLIQ - Smoker codes,Ub1tK,Pipe tobacco consumption
19420,INLIQLSMOK,INLIQ - Smoker codes,Ub1tR,Occasional cigarette smoker
19421,INLIQLSMOK,INLIQ - Smoker codes,Ub1tS,Light cigarette smoker
19422,INLIQLSMOK,INLIQ - Smoker codes,Ub1tT,Moderate cigarette smoker
19423,INLIQLSMOK,INLIQ - Smoker codes,Ub1tU,Heavy cigarette smoker
19424,INLIQLSMOK,INLIQ - Smoker codes,Ub1tV,Very heavy cigarette smoker
19425,INLIQLSMOK,INLIQ - Smoker codes,Ub1tW,Chain smoker
19426,INLIQLSMOK,INLIQ - Smoker codes,XE0og,Tobacco smoking consumption
19427,INLIQLSMOK,INLIQ - Smoker codes,XE0oi,Trivial cigarette smoker (less than one cigarette/day)
19428,INLIQLSMOK,INLIQ - Smoker codes,XE0oq,Cigarette smoker
19429,INLIQLSMOK,INLIQ - Smoker codes,XE0or,Smoking started
19430,INLIQLSMOK,INLIQ - Smoker codes,XaBSp,Smoking restarted
19431,INLIQLSMOK,INLIQ - Smoker codes,XaIIu,Smoking reduced
19432,INLIQLSMOK,INLIQ - Smoker codes,XaIkW,Thinking about stopping smoking
19433,INLIQLSMOK,INLIQ - Smoker codes,XaIkX,Ready to stop smoking
19434,INLIQLSMOK,INLIQ - Smoker codes,XaIkY,Not interested in stopping smoking
19435,INLIQLSMOK,INLIQ - Smoker codes,XaItg,Reason for restarting smoking
19436,INLIQLSMOK,INLIQ - Smoker codes,XaJX2,Minutes from waking to first tobacco consumption
19437,INLIQLSMOK,INLIQ - Smoker codes,XaLQh,Wants to stop smoking
19438,INLIQLSMOK,INLIQ - Smoker codes,XaWNE,Failed attempt to stop smoking
19439,INLIQLSMOK,INLIQ - Smoker codes,XaZIE,Waterpipe tobacco consumption
19440,INLIQLSMOK,INLIQ - Smoker codes,XagO3,Occasional tobacco smoker
19716,INLIQNSMOK,INLIQ - Code for never smoked,XE0oh,Never smoked tobacco
20331,INLIQSMOK,INLIQ - Smoking habit codes,137..,[Tobacco consumption] or [smoker - amount smoked]
20332,INLIQSMOK,INLIQ - Smoking habit codes,1372.,(Trivial smoker - < 1 cig/day) or (occasional smoker)
20333,INLIQSMOK,INLIQ - Smoking habit codes,1373.,Light cigarette smoker (1-9 cigs/day)
20334,INLIQSMOK,INLIQ - Smoking habit codes,1374.,Moderate cigarette smoker (10-19 cigs/day)
20335,INLIQSMOK,INLIQ - Smoking habit codes,1375.,Heavy cigarette smoker (20-39 cigs/day)
20336,INLIQSMOK,INLIQ - Smoking habit codes,1376.,Very heavy cigarette smoker (40+ cigs/day)
20337,INLIQSMOK,INLIQ - Smoking habit codes,1377.,Ex-trivial smoker (<1/day)
20338,INLIQSMOK,INLIQ - Smoking habit codes,1378.,Ex-light smoker (1-9/day)
20339,INLIQSMOK,INLIQ - Smoking habit codes,1379.,Ex-moderate smoker (10-19/day)
20340,INLIQSMOK,INLIQ - Smoking habit codes,137A.,Ex-heavy smoker (20-39/day)
20341,INLIQSMOK,INLIQ - Smoking habit codes,137B.,Ex-very heavy smoker (40+/day)
20342,INLIQSMOK,INLIQ - Smoking habit codes,137C.,Keeps trying to stop smoking
20343,INLIQSMOK,INLIQ - Smoking habit codes,137D.,Admitted tobacco cons untrue ?
20344,INLIQSMOK,INLIQ - Smoking habit codes,137F.,Ex-smoker - amount unknown
20345,INLIQSMOK,INLIQ - Smoking habit codes,137G.,Trying to give up smoking
20346,INLIQSMOK,INLIQ - Smoking habit codes,137H.,Pipe smoker
20347,INLIQSMOK,INLIQ - Smoking habit codes,137J.,Cigar smoker
20348,INLIQSMOK,INLIQ - Smoking habit codes,137K.,Stopped smoking
20349,INLIQSMOK,INLIQ - Smoking habit codes,137M.,Rolls own cigarettes
20350,INLIQSMOK,INLIQ - Smoking habit codes,137N.,Ex-pipe smoker
20351,INLIQSMOK,INLIQ - Smoking habit codes,137O.,Ex-cigar smoker
20352,INLIQSMOK,INLIQ - Smoking habit codes,137R.,Smoker
20353,INLIQSMOK,INLIQ - Smoking habit codes,137T.,Date ceased smoking
20354,INLIQSMOK,INLIQ - Smoking habit codes,137Z.,Tobacco consumption NOS
20355,INLIQSMOK,INLIQ - Smoking habit codes,Ua2Cl,Smokes in bed
20356,INLIQSMOK,INLIQ - Smoking habit codes,Ub0p1,Time since stopped smoking
20357,INLIQSMOK,INLIQ - Smoking habit codes,Ub1na,Ex-smoker
20358,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tI,Cigarette consumption
20359,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tJ,Cigar consumption
20360,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tK,Pipe tobacco consumption
20361,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tR,Occasional cigarette smoker
20362,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tS,Light cigarette smoker
20363,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tT,Moderate cigarette smoker
20364,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tU,Heavy cigarette smoker
20365,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tV,Very heavy cigarette smoker
20366,INLIQSMOK,INLIQ - Smoking habit codes,Ub1tW,Chain smoker
20367,INLIQSMOK,INLIQ - Smoking habit codes,XE0og,Tobacco smoking consumption
20368,INLIQSMOK,INLIQ - Smoking habit codes,XE0oh,Never smoked tobacco
20369,INLIQSMOK,INLIQ - Smoking habit codes,XE0oi,Trivial cigarette smoker (less than one cigarette/day)
20370,INLIQSMOK,INLIQ - Smoking habit codes,XE0oj,Ex-trivial cigarette smoker (<1/day)
20371,INLIQSMOK,INLIQ - Smoking habit codes,XE0ok,Ex-light cigarette smoker (1-9/day)
20372,INLIQSMOK,INLIQ - Smoking habit codes,XE0ol,Ex-moderate cigarette smoker (10-19/day)
20373,INLIQSMOK,INLIQ - Smoking habit codes,XE0om,Ex-heavy cigarette smoker (20-39/day)
20374,INLIQSMOK,INLIQ - Smoking habit codes,XE0on,Ex-very heavy cigarette smoker (40+/day)
20375,INLIQSMOK,INLIQ - Smoking habit codes,XE0oo,Tobacco smoking consumption unknown
20376,INLIQSMOK,INLIQ - Smoking habit codes,XE0op,Ex-cigarette smoker amount unknown
20377,INLIQSMOK,INLIQ - Smoking habit codes,XE0oq,Cigarette smoker
20378,INLIQSMOK,INLIQ - Smoking habit codes,XE0or,Smoking started
20379,INLIQSMOK,INLIQ - Smoking habit codes,Xa1bv,Ex-cigarette smoker
20380,INLIQSMOK,INLIQ - Smoking habit codes,XaBSp,Smoking restarted
20381,INLIQSMOK,INLIQ - Smoking habit codes,XaIIu,Smoking reduced
20382,INLIQSMOK,INLIQ - Smoking habit codes,XaIkW,Thinking about stopping smoking
20383,INLIQSMOK,INLIQ - Smoking habit codes,XaIkX,Ready to stop smoking
20384,INLIQSMOK,INLIQ - Smoking habit codes,XaIkY,Not interested in stopping smoking
20385,INLIQSMOK,INLIQ - Smoking habit codes,XaItg,Reason for restarting smoking
20386,INLIQSMOK,INLIQ - Smoking habit codes,XaIuQ,Cigarette pack-years
20387,INLIQSMOK,INLIQ - Smoking habit codes,XaJX2,Minutes from waking to first tobacco consumption
20388,INLIQSMOK,INLIQ - Smoking habit codes,XaKlS,[V]Personal history of tobacco abuse
20389,INLIQSMOK,INLIQ - Smoking habit codes,XaLQh,Wants to stop smoking
20390,INLIQSMOK,INLIQ - Smoking habit codes,XaQ8V,Ex roll-up cigarette smoker
20391,INLIQSMOK,INLIQ - Smoking habit codes,XaWNE,Failed attempt to stop smoking
20392,INLIQSMOK,INLIQ - Smoking habit codes,XaZIE,Waterpipe tobacco consumption
20393,INLIQSMOK,INLIQ - Smoking habit codes,XagO3,Occasional tobacco smoker
20394,INLIQSMOKEXC,INLIQ - Smoking exception reporting codes,XaLIY,Excepted from smoking quality indicators: Patient unsuitable
20395,INLIQSMOKEXC,INLIQ - Smoking exception reporting codes,XaLIZ,Excepted from smoking quality indicators: Informed dissent
20396,INLIQSMOKEXC,INLIQ - Smoking exception reporting codes,XaPyn,Refusal to give smoking status
21117,LEXSMOK,Code for ex-smoker,1377.,Ex-trivial smoker (<1/day)
21118,LEXSMOK,Code for ex-smoker,1378.,Ex-light smoker (1-9/day)
21119,LEXSMOK,Code for ex-smoker,1379.,Ex-moderate smoker (10-19/day)
21120,LEXSMOK,Code for ex-smoker,137A.,Ex-heavy smoker (20-39/day)
21121,LEXSMOK,Code for ex-smoker,137B.,Ex-very heavy smoker (40+/day)
21122,LEXSMOK,Code for ex-smoker,137F.,Ex-smoker - amount unknown
21123,LEXSMOK,Code for ex-smoker,137K.,Stopped smoking
21124,LEXSMOK,Code for ex-smoker,137N.,Ex-pipe smoker
21125,LEXSMOK,Code for ex-smoker,137O.,Ex-cigar smoker
21126,LEXSMOK,Code for ex-smoker,137T.,Date ceased smoking
21127,LEXSMOK,Code for ex-smoker,137l.,Ex roll-up cigarette smoker
21128,LEXSMOK,Code for ex-smoker,Ub0p1,Time since stopped smoking
21129,LEXSMOK,Code for ex-smoker,Ub1na,Ex-smoker
21130,LEXSMOK,Code for ex-smoker,XE0oj,Ex-trivial cigarette smoker (<1/day)
21131,LEXSMOK,Code for ex-smoker,XE0ok,Ex-light cigarette smoker (1-9/day)
21132,LEXSMOK,Code for ex-smoker,XE0ol,Ex-moderate cigarette smoker (10-19/day)
21133,LEXSMOK,Code for ex-smoker,XE0om,Ex-heavy cigarette smoker (20-39/day)
21134,LEXSMOK,Code for ex-smoker,XE0on,Ex-very heavy cigarette smoker (40+/day)
21135,LEXSMOK,Code for ex-smoker,XE0op,Ex-cigarette smoker amount unknown
21136,LEXSMOK,Code for ex-smoker,Xa1bv,Ex-cigarette smoker
21137,LEXSMOK,Code for ex-smoker,XaQ8V,Ex roll-up cigarette smoker
21148,LSMOK,Smoker codes,137..,[Tobacco consumption] or [smoker - amount smoked]
21149,LSMOK,Smoker codes,1372.,(Trivial smoker - < 1 cig/day) or (occasional smoker)
21150,LSMOK,Smoker codes,1373.,Light cigarette smoker (1-9 cigs/day)
21151,LSMOK,Smoker codes,1374.,Moderate cigarette smoker (10-19 cigs/day)
21152,LSMOK,Smoker codes,1375.,Heavy cigarette smoker (20-39 cigs/day)
21153,LSMOK,Smoker codes,1376.,Very heavy cigarette smoker (40+ cigs/day)
21154,LSMOK,Smoker codes,137C.,Keeps trying to stop smoking
21155,LSMOK,Smoker codes,137D.,Admitted tobacco cons untrue ?
21156,LSMOK,Smoker codes,137G.,Trying to give up smoking
21157,LSMOK,Smoker codes,137H.,Pipe smoker
21158,LSMOK,Smoker codes,137J.,Cigar smoker
21159,LSMOK,Smoker codes,137M.,Rolls own cigarettes
21160,LSMOK,Smoker codes,137R.,Smoker
21161,LSMOK,Smoker codes,137Z.,Tobacco consumption NOS
21162,LSMOK,Smoker codes,Ua2Cl,Smokes in bed
21163,LSMOK,Smoker codes,Ub1tI,Cigarette consumption
21164,LSMOK,Smoker codes,Ub1tJ,Cigar consumption
21165,LSMOK,Smoker codes,Ub1tK,Pipe tobacco consumption
21166,LSMOK,Smoker codes,Ub1tR,Occasional cigarette smoker
21167,LSMOK,Smoker codes,Ub1tS,Light cigarette smoker
21168,LSMOK,Smoker codes,Ub1tT,Moderate cigarette smoker
21169,LSMOK,Smoker codes,Ub1tU,Heavy cigarette smoker
21170,LSMOK,Smoker codes,Ub1tV,Very heavy cigarette smoker
21171,LSMOK,Smoker codes,Ub1tW,Chain smoker
21172,LSMOK,Smoker codes,XE0og,Tobacco smoking consumption
21173,LSMOK,Smoker codes,XE0oi,Trivial cigarette smoker (less than one cigarette/day)
21174,LSMOK,Smoker codes,XE0oq,Cigarette smoker
21175,LSMOK,Smoker codes,XE0or,Smoking started
21176,LSMOK,Smoker codes,XaBSp,Smoking restarted
21177,LSMOK,Smoker codes,XaIIu,Smoking reduced
21178,LSMOK,Smoker codes,XaIkW,Thinking about stopping smoking
21179,LSMOK,Smoker codes,XaIkX,Ready to stop smoking
21180,LSMOK,Smoker codes,XaIkY,Not interested in stopping smoking
21181,LSMOK,Smoker codes,XaItg,Reason for restarting smoking
21182,LSMOK,Smoker codes,XaJX2,Minutes from waking to first tobacco consumption
21183,LSMOK,Smoker codes,XaLQh,Wants to stop smoking
21184,LSMOK,Smoker codes,XaWNE,Failed attempt to stop smoking
21185,LSMOK,Smoker codes,XaZIE,Waterpipe tobacco consumption
21186,LSMOK,Smoker codes,XagO3,Occasional tobacco smoker
23307,NDASMOK,NDA smoking habit codes,137..,[Tobacco consumption] or [smoker - amount smoked]
23308,NDASMOK,NDA smoking habit codes,1372.,(Trivial smoker - < 1 cig/day) or (occasional smoker)
23309,NDASMOK,NDA smoking habit codes,1373.,Light cigarette smoker (1-9 cigs/day)
23310,NDASMOK,NDA smoking habit codes,1374.,Moderate cigarette smoker (10-19 cigs/day)
23311,NDASMOK,NDA smoking habit codes,1375.,Heavy cigarette smoker (20-39 cigs/day)
23312,NDASMOK,NDA smoking habit codes,1376.,Very heavy cigarette smoker (40+ cigs/day)
23313,NDASMOK,NDA smoking habit codes,1377.,Ex-trivial smoker (<1/day)
23314,NDASMOK,NDA smoking habit codes,1378.,Ex-light smoker (1-9/day)
23315,NDASMOK,NDA smoking habit codes,1379.,Ex-moderate smoker (10-19/day)
23316,NDASMOK,NDA smoking habit codes,137A.,Ex-heavy smoker (20-39/day)
23317,NDASMOK,NDA smoking habit codes,137B.,Ex-very heavy smoker (40+/day)
23318,NDASMOK,NDA smoking habit codes,137C.,Keeps trying to stop smoking
23319,NDASMOK,NDA smoking habit codes,137D.,Admitted tobacco cons untrue ?
23320,NDASMOK,NDA smoking habit codes,137F.,Ex-smoker - amount unknown
23321,NDASMOK,NDA smoking habit codes,137G.,Trying to give up smoking
23322,NDASMOK,NDA smoking habit codes,137H.,Pipe smoker
23323,NDASMOK,NDA smoking habit codes,137J.,Cigar smoker
23324,NDASMOK,NDA smoking habit codes,137K.,Stopped smoking
23325,NDASMOK,NDA smoking habit codes,137L.,Current non-smoker
23326,NDASMOK,NDA smoking habit codes,137M.,Rolls own cigarettes
23327,NDASMOK,NDA smoking habit codes,137N.,Ex-pipe smoker
23328,NDASMOK,NDA smoking habit codes,137O.,Ex-cigar smoker
23329,NDASMOK,NDA smoking habit codes,137R.,Smoker
23330,NDASMOK,NDA smoking habit codes,137T.,Date ceased smoking
23331,NDASMOK,NDA smoking habit codes,137Z.,Tobacco consumption NOS
23332,NDASMOK,NDA smoking habit codes,Ua2Cl,Smokes in bed
23333,NDASMOK,NDA smoking habit codes,Ub0oq,Non-smoker
23334,NDASMOK,NDA smoking habit codes,Ub0p1,Time since stopped smoking
23335,NDASMOK,NDA smoking habit codes,Ub1na,Ex-smoker
23336,NDASMOK,NDA smoking habit codes,Ub1tI,Cigarette consumption
23337,NDASMOK,NDA smoking habit codes,Ub1tJ,Cigar consumption
23338,NDASMOK,NDA smoking habit codes,Ub1tK,Pipe tobacco consumption
23339,NDASMOK,NDA smoking habit codes,Ub1tR,Occasional cigarette smoker
23340,NDASMOK,NDA smoking habit codes,Ub1tS,Light cigarette smoker
23341,NDASMOK,NDA smoking habit codes,Ub1tT,Moderate cigarette smoker
23342,NDASMOK,NDA smoking habit codes,Ub1tU,Heavy cigarette smoker
23343,NDASMOK,NDA smoking habit codes,Ub1tV,Very heavy cigarette smoker
23344,NDASMOK,NDA smoking habit codes,Ub1tW,Chain smoker
23345,NDASMOK,NDA smoking habit codes,XE0og,Tobacco smoking consumption
23346,NDASMOK,NDA smoking habit codes,XE0oh,Never smoked tobacco
23347,NDASMOK,NDA smoking habit codes,XE0oi,Trivial cigarette smoker (less than one cigarette/day)
23348,NDASMOK,NDA smoking habit codes,XE0oj,Ex-trivial cigarette smoker (<1/day)
23349,NDASMOK,NDA smoking habit codes,XE0ok,Ex-light cigarette smoker (1-9/day)
23350,NDASMOK,NDA smoking habit codes,XE0ol,Ex-moderate cigarette smoker (10-19/day)
23351,NDASMOK,NDA smoking habit codes,XE0om,Ex-heavy cigarette smoker (20-39/day)
23352,NDASMOK,NDA smoking habit codes,XE0on,Ex-very heavy cigarette smoker (40+/day)
23353,NDASMOK,NDA smoking habit codes,XE0oo,Tobacco smoking consumption unknown
23354,NDASMOK,NDA smoking habit codes,XE0op,Ex-cigarette smoker amount unknown
23355,NDASMOK,NDA smoking habit codes,XE0oq,Cigarette smoker
23356,NDASMOK,NDA smoking habit codes,XE0or,Smoking started
23357,NDASMOK,NDA smoking habit codes,Xa1bv,Ex-cigarette smoker
23358,NDASMOK,NDA smoking habit codes,XaBSp,Smoking restarted
23359,NDASMOK,NDA smoking habit codes,XaIIu,Smoking reduced
23360,NDASMOK,NDA smoking habit codes,XaIkW,Thinking about stopping smoking
23361,NDASMOK,NDA smoking habit codes,XaIkX,Ready to stop smoking
23362,NDASMOK,NDA smoking habit codes,XaIkY,Not interested in stopping smoking
23363,NDASMOK,NDA smoking habit codes,XaItg,Reason for restarting smoking
23364,NDASMOK,NDA smoking habit codes,XaIuQ,Cigarette pack-years
23365,NDASMOK,NDA smoking habit codes,XaJX2,Minutes from waking to first tobacco consumption
23366,NDASMOK,NDA smoking habit codes,XaKlS,[V]Personal history of tobacco abuse
23367,NDASMOK,NDA smoking habit codes,XaLQh,Wants to stop smoking
23368,NDASMOK,NDA smoking habit codes,XaQ8V,Ex roll-up cigarette smoker
23369,NDASMOK,NDA smoking habit codes,XaQzw,Recently stopped smoking
23370,NDASMOK,NDA smoking habit codes,XaWNE,Failed attempt to stop smoking
23371,NDASMOK,NDA smoking habit codes,XaXP6,Stopped smoking during pregnancy
23372,NDASMOK,NDA smoking habit codes,XaXP8,Stopped smoking before pregnancy
23373,NDASMOK,NDA smoking habit codes,XaXP9,Smoker before confirmation of pregnancy
23374,NDASMOK,NDA smoking habit codes,XaZIE,Waterpipe tobacco consumption
