type,code,bnf_code,nm
amp,16569411000001100,0202010P0AAAFAF,Indapamide 1.5mg modified-release tablets (Niche Generics Ltd)
amp,321811000001109,0202010P0BBAAAA,Natrilix 2.5mg tablets (Servier Laboratories Ltd)
amp,456611000001108,0202010P0BBABAD,Natrilix SR 1.5mg tablets (Servier Laboratories Ltd)
amp,424311000001108,0202010P0BDAAAA,Nindaxa 2.5 tablets (Ashbourne Pharmaceuticals Ltd)
amp,13824811000001102,0202010P0BGAAAD,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd)
amp,14242211000001100,0202010P0BHAAAD,Tensaid XL 1.5mg tablets (Mylan)
amp,14693611000001102,0202010P0BIAAAD,Varbim XL 1.5mg tablets (Teva UK Ltd)
amp,15436111000001104,0202010P0BJAAAD,Indipam XL 1.5mg tablets (Actavis UK Ltd)
amp,15600711000001107,0202010P0BKAAAD,Mapemid XL 1.5mg tablets (Teva UK Ltd)
amp,16737911000001105,0202010P0BLAAAD,Rawel XL 1.5mg tablets (Consilient Health Ltd)
amp,24331611000001104,0202010P0BMAAAD,Cardide SR 1.5mg tablets (Teva UK Ltd)
amp,34494911000001106,0202010P0BNAAAD,Alkapamid XL 1.5mg tablets (HBS Healthcare Ltd)
amp,36594211000001103,0202010P0BPAAAD,Alkapamid XL 1.5mg tablets (Rivopharm (UK) Ltd)
amp,36812711000001103,0202010P0BQAAAD,Lorvacs XL 1.5mg tablets (Torrent Pharma (UK) Ltd)
amp,24502311000001105,0202010V0AAAAAA,Metolazone 5mg tablets (Special Order)
amp,12951011000001105,0202010V0AAAFAF,Metolazone 1mg/5ml oral suspension (Special Order)
amp,12951311000001108,0202010V0AAAFAF,Metolazone 1mg/5ml oral solution (Special Order)
amp,12953211000001101,0202010V0AAAHAH,Metolazone 5mg/5ml oral suspension (Special Order)
amp,12953511000001103,0202010V0AAAHAH,Metolazone 5mg/5ml oral solution (Special Order)
amp,12952411000001106,0202010V0AAAJAJ,Metolazone 500micrograms/5ml oral suspension (Special Order)
amp,12952711000001100,0202010V0AAAJAJ,Metolazone 500micrograms/5ml oral solution (Special Order)
amp,12951611000001103,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral suspension (Special Order)
amp,12952111000001101,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral solution (Special Order)
amp,12950411000001105,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral suspension (Special Order)
amp,12950711000001104,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral solution (Special Order)
amp,24502011000001107,0202010V0AAANAN,Metolazone 2.5mg tablets (Special Order)
amp,375611000001109,0202010V0BBAAAA,Metenix 5mg tablets (Sanofi)
amp,21574911000001103,0202010V0BEAAAN,Zaroxolyn 2.5mg tablets (Imported (Canada))
amp,21574611000001109,0202010V0BEABAA,Zaroxolyn 5mg tablets (Imported (Canada))
amp,4549211000001100,0202010X0BBAAAA,Nephril 1mg tablets (Pfizer Ltd)
amp,348911000001105,0202010Y0BBAAAA,Diurexan 20mg tablets (Mylan)
amp,4451311000001103,0202020D0AAABAB,Bumetanide 2mg/4ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
amp,4451511000001109,0202020D0AAABAB,Bumetanide 2mg/4ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
amp,11555811000001108,0202020D0AAABAB,Bumetanide 2mg/4ml solution for injection ampoules (LEO Pharma)
amp,484611000001105,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,679111000001109,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,716011000001104,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (LEO Pharma)
amp,14781611000001107,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (Essential Generics Ltd)
amp,25833011000001104,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
amp,31353511000001106,0202020D0AAADAD,Bumetanide 1mg/5ml oral solution sugar free (J M McGill Ltd)
amp,43411000001106,0202020D0AAAEAE,Bumetanide 1mg tablets (A A H Pharmaceuticals Ltd)
amp,226011000001101,0202020D0AAAEAE,Bumetanide 1mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,274211000001100,0202020D0AAAEAE,Bumetanide 1mg tablets (Teva UK Ltd)
amp,402111000001109,0202020D0AAAEAE,Bumetanide 1mg tablets (Mylan)
amp,443511000001103,0202020D0AAAEAE,Bumetanide 1mg tablets (Kent Pharmaceuticals Ltd)
amp,539611000001107,0202020D0AAAEAE,Bumetanide 1mg tablets (Actavis UK Ltd)
amp,689011000001100,0202020D0AAAEAE,Bumetanide 1mg tablets (C P Pharmaceuticals Ltd)
amp,731811000001106,0202020D0AAAEAE,Bumetanide 1mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9793511000001108,0202020D0AAAEAE,Bumetanide 1mg tablets (Almus Pharmaceuticals Ltd)
amp,10385911000001101,0202020D0AAAEAE,Bumetanide 1mg tablets (Arrow Generics Ltd)
amp,14106511000001105,0202020D0AAAEAE,Bumetanide 1mg tablets (Niche Generics Ltd)
amp,17810611000001109,0202020D0AAAEAE,Bumetanide 1mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21804811000001102,0202020D0AAAEAE,Bumetanide 1mg tablets (Waymade Healthcare Plc)
amp,22622811000001107,0202020D0AAAEAE,Bumetanide 1mg tablets (DE Pharmaceuticals)
amp,29775711000001107,0202020D0AAAEAE,Bumetanide 1mg tablets (Sigma Pharmaceuticals Plc)
amp,37046811000001102,0202020D0AAAEAE,Bumetanide 1mg tablets (Mawdsley-Brooks & Company Ltd)
amp,102011000001107,0202020D0AAAFAF,Bumetanide 5mg tablets (Teva UK Ltd)
amp,196711000001105,0202020D0AAAFAF,Bumetanide 5mg tablets (Mylan)
amp,376211000001101,0202020D0AAAFAF,Bumetanide 5mg tablets (A A H Pharmaceuticals Ltd)
amp,476011000001104,0202020D0AAAFAF,Bumetanide 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,543811000001108,0202020D0AAAFAF,Bumetanide 5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,629311000001107,0202020D0AAAFAF,Bumetanide 5mg tablets (Kent Pharmaceuticals Ltd)
amp,912611000001101,0202020D0AAAFAF,Bumetanide 5mg tablets (C P Pharmaceuticals Ltd)
amp,10386311000001107,0202020D0AAAFAF,Bumetanide 5mg tablets (Arrow Generics Ltd)
amp,14106711000001100,0202020D0AAAFAF,Bumetanide 5mg tablets (Niche Generics Ltd)
amp,17810911000001103,0202020D0AAAFAF,Bumetanide 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21805011000001107,0202020D0AAAFAF,Bumetanide 5mg tablets (Waymade Healthcare Plc)
amp,22623011000001105,0202020D0AAAFAF,Bumetanide 5mg tablets (DE Pharmaceuticals)
amp,29776111000001100,0202020D0AAAFAF,Bumetanide 5mg tablets (Sigma Pharmaceuticals Plc)
amp,30004711000001103,0202020D0AAAFAF,Bumetanide 5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,30796711000001106,0202020D0AAAGAG,Bumetanide 5mg/5ml oral suspension (Special Order)
amp,846411000001100,0202020D0BBAAAE,Burinex 1mg tablets (LEO Pharma)
amp,521811000001107,0202020D0BBABAF,Burinex 5mg tablets (LEO Pharma)
amp,120011000001102,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
amp,633511000001100,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)
amp,725611000001107,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
amp,5088111000001102,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Hameln Pharmaceuticals Ltd)
amp,10684211000001100,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Advanz Pharma)
amp,20162111000001103,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Wockhardt UK Ltd)
amp,30786611000001101,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Accord Healthcare Ltd)
amp,34536911000001101,0202020L0AAAAAA,Furosemide 20mg/2ml solution for injection ampoules (Peckforton Pharmaceuticals Ltd)
amp,38311000001108,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
amp,140111000001104,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)
amp,261011000001100,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
amp,5088711000001101,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Hameln Pharmaceuticals Ltd)
amp,10684811000001104,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Advanz Pharma)
amp,34537111000001101,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Peckforton Pharmaceuticals Ltd)
amp,34943511000001106,0202020L0AAABAB,Furosemide 50mg/5ml solution for injection ampoules (Accord Healthcare Ltd)
amp,504311000001109,0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
amp,606211000001100,0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
amp,5089011000001108,0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules (Hameln Pharmaceuticals Ltd)
amp,10684511000001102,0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules (Advanz Pharma)
amp,11026211000001100,0202020L0AAADAD,Furosemide 250mg/25ml solution for injection ampoules (Wockhardt UK Ltd)
amp,13938611000001103,0202020L0AAAEAE,Furosemide 20mg/2ml solution for injection vials (Wockhardt UK Ltd)
amp,29744111000001106,0202020L0AAATAT,Furosemide 5mg/5ml oral solution sugar free (Special Order)
amp,17211000001105,0202020L0AABBBB,Furosemide 20mg tablets (Teva UK Ltd)
amp,121411000001102,0202020L0AABBBB,Furosemide 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,202711000001106,0202020L0AABBBB,Furosemide 20mg tablets (A A H Pharmaceuticals Ltd)
amp,229711000001109,0202020L0AABBBB,Furosemide 20mg tablets (Mylan)
amp,503711000001106,0202020L0AABBBB,Furosemide 20mg tablets (Kent Pharmaceuticals Ltd)
amp,539911000001101,0202020L0AABBBB,Furosemide 20mg tablets (Wockhardt UK Ltd)
amp,631611000001100,0202020L0AABBBB,Furosemide 20mg tablets (Actavis UK Ltd)
amp,662811000001104,0202020L0AABBBB,Furosemide 20mg tablets (Sandoz Ltd)
amp,8751011000001109,0202020L0AABBBB,Furosemide 20mg tablets (Ranbaxy (UK) Ltd)
amp,9800811000001104,0202020L0AABBBB,Furosemide 20mg tablets (Almus Pharmaceuticals Ltd)
amp,10428711000001107,0202020L0AABBBB,Furosemide 20mg tablets (Arrow Generics Ltd)
amp,14789111000001100,0202020L0AABBBB,Furosemide 20mg tablets (Boston Healthcare Ltd)
amp,15089311000001105,0202020L0AABBBB,Furosemide 20mg tablets (Sigma Pharmaceuticals Plc)
amp,16052611000001100,0202020L0AABBBB,Furosemide 20mg tablets (Bristol Laboratories Ltd)
amp,17911411000001106,0202020L0AABBBB,Furosemide 20mg tablets (Phoenix Healthcare Distribution Ltd)
amp,22018711000001104,0202020L0AABBBB,Furosemide 20mg tablets (Waymade Healthcare Plc)
amp,23909911000001105,0202020L0AABBBB,Furosemide 20mg tablets (DE Pharmaceuticals)
amp,28986611000001105,0202020L0AABBBB,Furosemide 20mg tablets (Crescent Pharma Ltd)
amp,30133711000001103,0202020L0AABBBB,Furosemide 20mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35994811000001108,0202020L0AABBBB,Furosemide 20mg tablets (Ennogen Pharma Ltd)
amp,37058211000001104,0202020L0AABBBB,Furosemide 20mg tablets (Sovereign Medical Ltd)
amp,100611000001101,0202020L0AABDBD,Furosemide 40mg tablets (A A H Pharmaceuticals Ltd)
amp,139011000001107,0202020L0AABDBD,Furosemide 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,147711000001102,0202020L0AABDBD,Furosemide 40mg tablets (Mylan)
amp,351511000001105,0202020L0AABDBD,Furosemide 40mg tablets (Actavis UK Ltd)
amp,445111000001108,0202020L0AABDBD,Furosemide 40mg tablets (Wockhardt UK Ltd)
amp,472211000001108,0202020L0AABDBD,Furosemide 40mg tablets (Teva UK Ltd)
amp,765411000001103,0202020L0AABDBD,Furosemide 40mg tablets (Kent Pharmaceuticals Ltd)
amp,856211000001101,0202020L0AABDBD,Furosemide 40mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,864611000001104,0202020L0AABDBD,Furosemide 40mg tablets (Sandoz Ltd)
amp,8751711000001106,0202020L0AABDBD,Furosemide 40mg tablets (Ranbaxy (UK) Ltd)
amp,9801311000001103,0202020L0AABDBD,Furosemide 40mg tablets (Almus Pharmaceuticals Ltd)
amp,10429011000001100,0202020L0AABDBD,Furosemide 40mg tablets (Arrow Generics Ltd)
amp,14788811000001100,0202020L0AABDBD,Furosemide 40mg tablets (Boston Healthcare Ltd)
amp,16052911000001106,0202020L0AABDBD,Furosemide 40mg tablets (Bristol Laboratories Ltd)
amp,17911611000001109,0202020L0AABDBD,Furosemide 40mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18461911000001109,0202020L0AABDBD,Furosemide 40mg tablets (Accord Healthcare Ltd)
amp,19309711000001101,0202020L0AABDBD,Furosemide 40mg tablets (Advanz Pharma)
amp,22018911000001102,0202020L0AABDBD,Furosemide 40mg tablets (Waymade Healthcare Plc)
amp,23910211000001105,0202020L0AABDBD,Furosemide 40mg tablets (DE Pharmaceuticals)
amp,28986811000001109,0202020L0AABDBD,Furosemide 40mg tablets (Crescent Pharma Ltd)
amp,29867711000001105,0202020L0AABDBD,Furosemide 40mg tablets (Sigma Pharmaceuticals Plc)
amp,30133911000001101,0202020L0AABDBD,Furosemide 40mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36105711000001104,0202020L0AABDBD,Furosemide 40mg tablets (Ennogen Pharma Ltd)
amp,37058411000001100,0202020L0AABDBD,Furosemide 40mg tablets (Sovereign Medical Ltd)
amp,119611000001105,0202020L0AABIBI,Furosemide 500mg tablets (A A H Pharmaceuticals Ltd)
amp,305311000001105,0202020L0AABIBI,Furosemide 500mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,356211000001104,0202020L0AABIBI,Furosemide 500mg tablets (Kent Pharmaceuticals Ltd)
amp,752711000001106,0202020L0AABIBI,Furosemide 500mg tablets (Teva UK Ltd)
amp,822211000001103,0202020L0AABIBI,Furosemide 500mg tablets (Accord Healthcare Ltd)
amp,17911811000001108,0202020L0AABIBI,Furosemide 500mg tablets (Phoenix Healthcare Distribution Ltd)
amp,19309911000001104,0202020L0AABIBI,Furosemide 500mg tablets (Advanz Pharma)
amp,22780211000001108,0202020L0AABIBI,Furosemide 500mg tablets (Ennogen Healthcare Ltd)
amp,23910911000001101,0202020L0AABIBI,Furosemide 500mg tablets (DE Pharmaceuticals)
amp,24654511000001106,0202020L0AABIBI,Furosemide 500mg tablets (Sigma Pharmaceuticals Plc)
amp,24658711000001109,0202020L0AABIBI,Furosemide 500mg tablets (Mawdsley-Brooks & Company Ltd)
amp,28126611000001102,0202020L0AABIBI,Furosemide 500mg tablets (Pharma-z Ltd)
amp,539111000001104,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)
amp,10214011000001105,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,10272211000001102,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,10305811000001105,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Advanz Pharma)
amp,10736611000001106,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Teva UK Ltd)
amp,13621911000001101,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Pinewood Healthcare)
amp,18706911000001106,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc)
amp,22018511000001109,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,23982011000001103,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,30803411000001105,0202020L0AABNBN,Furosemide 40mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,10214511000001102,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,10272411000001103,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,10309111000001101,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Advanz Pharma)
amp,10736811000001105,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Teva UK Ltd)
amp,13622111000001109,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Pinewood Healthcare)
amp,18716211000001100,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc)
amp,23982211000001108,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,30803911000001102,0202020L0AABPBP,Furosemide 50mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,10213511000001100,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,10272011000001107,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,10305611000001106,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Advanz Pharma)
amp,10828311000001102,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Teva UK Ltd)
amp,13621711000001103,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Pinewood Healthcare)
amp,18706311000001105,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc)
amp,22018311000001103,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,23981811000001100,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,30802911000001109,0202020L0AABQBQ,Furosemide 20mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,7383311000001106,0202020L0AABSBS,Furosemide 80mg/8ml solution for injection pre-filled syringes (A A H Pharmaceuticals Ltd)
amp,12050311000001105,0202020L0AABXBX,Furosemide 50mg/5ml oral suspension (Special Order)
amp,12050911000001106,0202020L0AABXBX,Furosemide 50mg/5ml oral solution (Special Order)
amp,12047611000001104,0202020L0AABYBY,Furosemide 40mg/5ml oral suspension (Special Order)
amp,12047911000001105,0202020L0AABYBY,Furosemide 40mg/5ml oral solution (Special Order)
amp,12013411000001100,0202020L0AABZBZ,Furosemide 20mg/5ml oral suspension (Special Order)
amp,12015811000001104,0202020L0AABZBZ,Furosemide 20mg/5ml oral solution (Special Order)
amp,13880711000001105,0202020L0AACACA,Furosemide 5mg/5ml oral solution (Special Order)
amp,13881511000001107,0202020L0AACACA,Furosemide 5mg/5ml oral suspension (Special Order)
amp,12062511000001107,0202020L0AACBCB,Furosemide 80mg/5ml oral suspension (Special Order)
amp,12062811000001105,0202020L0AACBCB,Furosemide 80mg/5ml oral solution (Special Order)
amp,12038711000001105,0202020L0AACCCC,Furosemide 30mg/5ml oral suspension (Special Order)
amp,12039411000001107,0202020L0AACCCC,Furosemide 30mg/5ml oral solution (Special Order)
amp,12007611000001108,0202020L0AACDCD,Furosemide 10mg/5ml oral suspension (Special Order)
amp,12007911000001102,0202020L0AACDCD,Furosemide 10mg/5ml oral solution (Special Order)
amp,12053611000001109,0202020L0AACECE,Furosemide 60mg/5ml oral suspension (Special Order)
amp,12053911000001103,0202020L0AACECE,Furosemide 60mg/5ml oral solution (Special Order)
amp,12008811000001106,0202020L0AACFCF,Furosemide 120mg/5ml oral suspension (Special Order)
amp,12009111000001106,0202020L0AACFCF,Furosemide 120mg/5ml oral solution (Special Order)
amp,12008211000001105,0202020L0AACGCG,Furosemide 12.5mg/5ml oral suspension (Special Order)
amp,12008511000001108,0202020L0AACGCG,Furosemide 12.5mg/5ml oral solution (Special Order)
amp,12017811000001109,0202020L0AACHCH,Furosemide 250mg/5ml oral suspension (Special Order)
amp,12018611000001109,0202020L0AACHCH,Furosemide 250mg/5ml oral solution (Special Order)
amp,12051711000001101,0202020L0AACICI,Furosemide 6.5mg/5ml oral suspension (Special Order)
amp,12052311000001109,0202020L0AACICI,Furosemide 6.5mg/5ml oral solution (Special Order)
amp,12009411000001101,0202020L0AACJCJ,Furosemide 15mg/5ml oral suspension (Special Order)
amp,12009711000001107,0202020L0AACJCJ,Furosemide 15mg/5ml oral solution (Special Order)
amp,12026911000001105,0202020L0AACKCK,Furosemide 2mg/5ml oral suspension (Special Order)
amp,12029111000001104,0202020L0AACKCK,Furosemide 2mg/5ml oral solution (Special Order)
amp,12010011000001104,0202020L0AACLCL,Furosemide 1mg/5ml oral suspension (Special Order)
amp,12010611000001106,0202020L0AACLCL,Furosemide 1mg/5ml oral solution (Special Order)
amp,12044911000001104,0202020L0AACMCM,Furosemide 3mg/5ml oral suspension (Special Order)
amp,12045511000001107,0202020L0AACMCM,Furosemide 3mg/5ml oral solution (Special Order)
